Metodo_Agregacao;Data;Versao_Dataset;Nome_Aeroporto;Proporção_Viagem;Cidade;Estado;Pais
Daily;2020-07-13;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-09-20;10;Detroit Metropolitan Wayne County ;38;Romulus;Michigan;United States of America (the)
Daily;2020-11-02;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-11-29;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-03-25;10;Detroit Metropolitan Wayne County ;62;Romulus;Michigan;United States of America (the)
Daily;2020-05-17;10;Detroit Metropolitan Wayne County ;27;Romulus;Michigan;United States of America (the)
Daily;2020-06-12;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-08-20;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-09-11;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-09-14;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-04-25;10;Detroit Metropolitan Wayne County ;38;Romulus;Michigan;United States of America (the)
Daily;2020-04-28;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-06-08;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-10-16;10;Detroit Metropolitan Wayne County ;59;Romulus;Michigan;United States of America (the)
Daily;2020-11-17;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-03-22;10;Detroit Metropolitan Wayne County ;60;Romulus;Michigan;United States of America (the)
Daily;2020-04-24;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-07-19;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-08-18;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-08-19;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-08-31;10;Detroit Metropolitan Wayne County ;41;Romulus;Michigan;United States of America (the)
Daily;2020-10-13;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-03-24;10;Detroit Metropolitan Wayne County ;65;Romulus;Michigan;United States of America (the)
Daily;2020-03-31;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-06-28;10;Detroit Metropolitan Wayne County ;37;Romulus;Michigan;United States of America (the)
Daily;2020-08-15;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-09-21;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-05-25;10;Detroit Metropolitan Wayne County ;22;Romulus;Michigan;United States of America (the)
Daily;2020-06-02;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-06-04;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-07-20;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-07-27;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-07-31;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-10-01;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-10-20;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-10-31;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-06-23;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-07-09;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-07-24;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-08-01;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-04-14;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-07-07;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-07-12;10;Detroit Metropolitan Wayne County ;31;Romulus;Michigan;United States of America (the)
Daily;2020-07-21;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-09-13;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-09-30;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-03-18;10;Detroit Metropolitan Wayne County ;71;Romulus;Michigan;United States of America (the)
Daily;2020-03-26;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-07-23;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-07-29;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-09-27;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-10-23;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-10-27;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-11-04;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-05-16;10;Detroit Metropolitan Wayne County ;31;Romulus;Michigan;United States of America (the)
Daily;2020-09-16;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-09-18;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-11-01;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-14;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-05-19;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-05-27;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-10-19;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-04-17;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-04-30;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-05-09;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-05-20;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-06-17;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-07-14;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-07-25;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-09-02;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-05-01;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-06-05;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-08-26;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-09-26;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-04-19;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-05-30;10;Detroit Metropolitan Wayne County ;37;Romulus;Michigan;United States of America (the)
Daily;2020-06-24;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-09-10;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-07-23;10;Charlotte Douglas International;100;Charlotte;North Carolina;United States of America (the)
Daily;2020-03-20;10;Charlotte Douglas International;80;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-30;10;Charlotte Douglas International;89;Charlotte;North Carolina;United States of America (the)
Daily;2020-08-12;10;Charlotte Douglas International;94;Charlotte;North Carolina;United States of America (the)
Daily;2020-05-06;10;Charlotte Douglas International;74;Charlotte;North Carolina;United States of America (the)
Daily;2020-08-16;10;Charlotte Douglas International;82;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-07;10;Charlotte Douglas International;34;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-14;10;Charlotte Douglas International;97;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-15;10;Charlotte Douglas International;99;Charlotte;North Carolina;United States of America (the)
Daily;2020-10-09;10;Charlotte Douglas International;80;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-09;10;Charlotte Douglas International;79;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-25;10;Charlotte Douglas International;77;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-29;10;Charlotte Douglas International;74;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-03;10;Charlotte Douglas International;64;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-10;10;Charlotte Douglas International;100;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-16;10;Charlotte Douglas International;100;Charlotte;North Carolina;United States of America (the)
Daily;2020-10-01;10;Charlotte Douglas International;96;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-24;10;Charlotte Douglas International;78;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-23;10;Charlotte Douglas International;69;Charlotte;North Carolina;United States of America (the)
Daily;2020-05-07;10;Charlotte Douglas International;68;Charlotte;North Carolina;United States of America (the)
Daily;2020-08-21;10;Charlotte Douglas International;87;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-18;10;Charlotte Douglas International;81;Charlotte;North Carolina;United States of America (the)
Daily;2020-03-21;10;Charlotte Douglas International;73;Charlotte;North Carolina;United States of America (the)
Daily;2020-05-16;10;Charlotte Douglas International;43;Charlotte;North Carolina;United States of America (the)
Daily;2020-06-03;10;Charlotte Douglas International;87;Charlotte;North Carolina;United States of America (the)
Daily;2020-06-20;10;Charlotte Douglas International;67;Charlotte;North Carolina;United States of America (the)
Daily;2020-08-20;10;Charlotte Douglas International;89;Charlotte;North Carolina;United States of America (the)
Daily;2020-10-04;10;Charlotte Douglas International;69;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-01;10;Charlotte Douglas International;51;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-24;10;Charlotte Douglas International;77;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-21;10;Charlotte Douglas International;72;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-07;10;Charlotte Douglas International;62;Charlotte;North Carolina;United States of America (the)
Daily;2020-05-01;10;Charlotte Douglas International;62;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-29;10;Charlotte Douglas International;79;Charlotte;North Carolina;United States of America (the)
Daily;2020-10-10;10;Charlotte Douglas International;52;Charlotte;North Carolina;United States of America (the)
Daily;2020-10-29;10;Charlotte Douglas International;73;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-19;10;Charlotte Douglas International;90;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-26;10;Charlotte Douglas International;16;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-11;10;Charlotte Douglas International;37;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-21;10;Charlotte Douglas International;69;Charlotte;North Carolina;United States of America (the)
Daily;2020-06-30;10;Charlotte Douglas International;76;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-02;10;Charlotte Douglas International;73;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-12;10;Charlotte Douglas International;49;Charlotte;North Carolina;United States of America (the)
Daily;2020-07-15;10;Charlotte Douglas International;77;Charlotte;North Carolina;United States of America (the)
Daily;2020-03-27;10;Charlotte Douglas International;59;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-22;10;Charlotte Douglas International;77;Charlotte;North Carolina;United States of America (the)
Daily;2020-08-18;10;Charlotte Douglas International;95;Charlotte;North Carolina;United States of America (the)
Daily;2020-09-21;10;Charlotte Douglas International;87;Charlotte;North Carolina;United States of America (the)
Daily;2020-11-23;10;Charlotte Douglas International;81;Charlotte;North Carolina;United States of America (the)
Daily;2020-04-29;10;Charlotte Douglas International;81;Charlotte;North Carolina;United States of America (the)
